code,銘柄名,市場,業種,単元株数,現在値,出来高,配当利回り,予PER,実PBR,実ROE,売上高,経常利益,利益/売上,自己資本比率,優待月(上),優待月(下),単元倍率,特色,連結事業
2107,東洋精糖,東証1部,,,1191.0,,,,,,,,,,,,,,
2108,日本甜菜製糖,東証1部,,,1669.0,,,,,,,,,,,,,,
2109,ＤＭ三井製糖ホールディングス,東証1部,,,1842.0,,,,,,,,,,,,,,
2112,塩水港精糖,東証1部,,,225.0,,,,,,,,,,,,,,
2114,フジ日本精糖,東証2部,,,551.0,,,,,,,,,,,,,,
2117,日新製糖,東証1部,,,1733.0,,,,,,,,,,,,,,
2120,ＬＩＦＵＬＬ,東証1部,,,374.0,,,,,,,,,,,,,,
2121,ミクシィ,東証1部,,,2643.0,,,,,,,,,,,,,,
2122,インタースペース,マザーズ,,,1013.0,,,,,,,,,,,,,,
2124,ＪＡＣ　Ｒｅｃｒｕｉｔｍｅｎｔ,東証1部,,,1807.0,,,,,,,,,,,,,,
2127,日本Ｍ＆Ａセンター,東証1部,,,2663.0,,,,,,,,,,,,,,
2130,メンバーズ,東証1部,,,2623.0,,,,,,,,,,,,,,
2134,燦キャピタルマネージメント,東証JQS,,,41.0,,,,,,,,,,,,,,
2136,ヒップ,東証JQS,,,788.0,,,,,,,,,,,,,,
2137,光ハイツ・ヴェラス,札幌ア,,,765.0,,,,,,,,,,,,,,
2138,クルーズ,東証JQS,,,2060.0,,,,,,,,,,,,,,
2139,中広,東証1部,,,353.0,,,,,,,,,,,,,,
2146,ＵＴグループ,東証1部,,,3120.0,,,,,,,,,,,,,,
2148,アイティメディア,東証1部,,,1604.0,,,,,,,,,,,,,,
2150,ケアネット,マザーズ,,,5420.0,,,,,,,,,,,,,,
2151,タケエイ,東証1部,,,1275.0,,,,,,,,,,,,,,
2152,幼児活動研究会,東証JQS,,,1055.0,,,,,,,,,,,,,,
2153,Ｅ・Ｊホールディングス,東証1部,,,1101.0,,,,,,,,,,,,,,
2154,夢真ビーネックスグループ,東証1部,,,1285.0,,,,,,,,,,,,,,
2156,セーラー広告,東証JQS,,,289.0,,,,,,,,,,,,,,
2157,コシダカホールディングス,東証1部,,,586.0,,,,,,,,,,,,,,
2158,ＦＲＯＮＴＥＯ,マザーズ,,,721.0,,,,,,,,,,,,,,
2159,フルスピード,東証2部,,,425.0,,,,,,,,,,,,,,
2160,ジーエヌアイグループ,マザーズ,,,2086.0,,,,,,,,,,,,,,
2162,ｎｍｓホールディングス,東証JQS,,,366.0,,,,,,,,,,,,,,
2163,アルトナー,東証1部,,,788.0,,,,,,,,,,,,,,
2164,地域新聞社,東証JQG,,,743.0,,,,,,,,,,,,,,
2168,パソナグループ,東証1部,,,1885.0,,,,,,,,,,,,,,
2169,ＣＤＳ,東証1部,,,1526.0,,,,,,,,,,,,,,
2170,リンクアンドモチベーション,東証1部,,,573.0,,,,,,,,,,,,,,
2172,インサイト,札幌ア,,,368.0,,,,,,,,,,,,,,
2173,博展,東証JQG,,,389.0,,,,,,,,,,,,,,
2174,ＧＣＡ,東証1部,,,890.0,,,,,,,,,,,,,,
2175,エス・エム・エス,東証1部,,,2980.0,,,,,,,,,,,,,,
2176,イナリサーチ,東証JQS,,,716.0,,,,,,,,,,,,,,
2178,トライステージ,マザーズ,,,383.0,,,,,,,,,,,,,,
2179,成学社,東証JQS,,,803.0,,,,,,,,,,,,,,
2180,サニーサイドアップグループ,東証1部,,,757.0,,,,,,,,,,,,,,
2181,パーソルホールディングス,東証1部,,,2005.0,,,,,,,,,,,,,,
2183,リニカル,東証1部,,,756.0,,,,,,,,,,,,,,
2185,シイエム・シイ,東証JQS,,,2424.0,,,,,,,,,,,,,,
2186,ソーバル,東証JQS,,,1019.0,,,,,,,,,,,,,,
2191,テラ,東証JQS,,,216.0,,,,,,,,,,,,,,
2193,クックパッド,東証1部,,,254.0,,,,,,,,,,,,,,
2195,アミタホールディングス,東証JQG,,,2985.0,,,,,,,,,,,,,,
2196,エスクリ,東証1部,,,425.0,,,,,,,,,,,,,,
2198,アイ・ケイ・ケイ,東証1部,,,649.0,,,,,,,,,,,,,,
2201,森永製菓,東証1部,,,3505.0,,,,,,,,,,,,,,
2204,中村屋,東証1部,,,3785.0,,,,,,,,,,,,,,
2206,江崎グリコ,東証1部,,,4340.0,,,,,,,,,,,,,,
2207,名糖産業,東証1部,,,1529.0,,,,,,,,,,,,,,
2208,ブルボン,東証2部,,,2210.0,,,,,,,,,,,,,,
2209,井村屋グループ,東証1部,,,2414.0,,,,,,,,,,,,,,
2211,不二家,東証1部,,,2133.0,,,,,,,,,,,,,,
2212,山崎製パン,東証1部,,,1700.0,,,,,,,,,,,,,,
2215,第一屋製パン,東証1部,,,952.0,,,,,,,,,,,,,,
2216,カンロ,東証2部,,,1484.0,,,,,,,,,,,,,,
2217,モロゾフ,東証1部,,,5220.0,,,,,,,,,,,,,,
2218,日糧製パン,札証,,,2044.0,,,,,,,,,,,,,,
2220,亀田製菓,東証1部,,,4640.0,,,,,,,,,,,,,,
2221,岩塚製菓,東証JQS,,,4100.0,,,,,,,,,,,,,,
2222,寿スピリッツ,東証1部,,,6360.0,,,,,,,,,,,,,,
2224,コモ,東証JQS,,,2610.0,,,,,,,,,,,,,,
2226,湖池屋,東証JQS,,,5020.0,,,,,,,,,,,,,,
2229,カルビー,東証1部,,,2581.0,,,,,,,,,,,,,,
2264,森永乳業,東証1部,,,6090.0,,,,,,,,,,,,,,
2266,六甲バター,東証1部,,,1515.0,,,,,,,,,,,,,,
2267,ヤクルト本社,東証1部,,,5880.0,,,,,,,,,,,,,,
2268,Ｂ－Ｒ　サーティワン　アイスクリーム,東証JQS,,,4030.0,,,,,,,,,,,,,,
2269,明治ホールディングス,東証1部,,,6800.0,,,,,,,,,,,,,,
2270,雪印メグミルク,東証1部,,,2294.0,,,,,,,,,,,,,,
2281,プリマハム,東証1部,,,3225.0,,,,,,,,,,,,,,
2282,日本ハム,東証1部,,,4580.0,,,,,,,,,,,,,,
2286,林兼産業,東証1部,,,631.0,,,,,,,,,,,,,,
2288,丸大食品,東証1部,,,1714.0,,,,,,,,,,,,,,
2291,福留ハム,東証2部,,,1910.0,,,,,,,,,,,,,,
2292,Ｓ　ＦＯＯＤＳ,東証1部,,,3300.0,,,,,,,,,,,,,,
2293,滝沢ハム,東証JQS,,,3000.0,,,,,,,,,,,,,,
2294,柿安本店,東証1部,,,2512.0,,,,,,,,,,,,,,
2296,伊藤ハム米久ホールディングス,東証1部,,,726.0,,,,,,,,,,,,,,
2300,きょくとう,東証JQS,,,496.0,,,,,,,,,,,,,,
2301,学情,東証1部,,,1414.0,,,,,,,,,,,,,,
2303,ドーン,東証JQS,,,2778.0,,,,,,,,,,,,,,
2304,ＣＳＳホールディングス,東証JQS,,,265.0,,,,,,,,,,,,,,
2305,スタジオアリス,東証1部,,,2356.0,,,,,,,,,,,,,,
2307,クロスキャット,東証1部,,,1009.0,,,,,,,,,,,,,,
2309,シミックホールディングス,東証1部,,,1553.0,,,,,,,,,,,,,,
2311,エプコ,東証1部,,,968.0,,,,,,,,,,,,,,
2315,ＣＡＩＣＡ,東証JQS,,,239.0,,,,,,,,,,,,,,
2317,システナ,東証1部,,,1819.0,,,,,,,,,,,,,,
2321,ソフトフロントホールディングス,東証JQG,,,140.0,,,,,,,,,,,,,,
2323,ｆｏｎｆｕｎ,東証JQS,,,494.0,,,,,,,,,,,,,,
2325,ＮＪＳ,東証1部,,,2076.0,,,,,,,,,,,,,,
2326,デジタルアーツ,東証1部,,,8410.0,,,,,,,,,,,,,,
2327,日鉄ソリューションズ,東証1部,,,3100.0,,,,,,,,,,,,,,
2329,東北新社,東証JQS,,,707.0,,,,,,,,,,,,,,
2330,フォーサイド,東証JQS,,,103.0,,,,,,,,,,,,,,
2331,ＡＬＳＯＫ,東証1部,,,4915.0,,,,,,,,,,,,,,
2332,クエスト,東証JQS,,,1529.0,,,,,,,,,,,,,,
2334,イオレ,マザーズ,,,1500.0,,,,,,,,,,,,,,
2335,キューブシステム,東証1部,,,1037.0,,,,,,,,,,,,,,
2337,いちご,東証1部,,,347.0,,,,,,,,,,,,,,
2338,ビットワングループ,東証2部,,,914.0,,,,,,,,,,,,,,
2340,極楽湯ホールディングス,東証JQS,,,306.0,,,,,,,,,,,,,,
2341,アルバイトタイムス,東証JQS,,,135.0,,,,,,,,,,,,,,
2342,トランスジェニック,マザーズ,,,567.0,,,,,,,,,,,,,,
2344,平安レイサービス,東証JQS,,,877.0,,,,,,,,,,,,,,
2345,クシム,東証2部,,,581.0,,,,,,,,,,,,,,
2349,エヌアイデイ,東証JQS,,,1367.0,,,,,,,,,,,,,,
2351,ＡＳＪ,マザーズ,,,1203.0,,,,,,,,,,,,,,
2352,エイジア,東証1部,,,2243.0,,,,,,,,,,,,,,
2353,日本駐車場開発,東証1部,,,157.0,,,,,,,,,,,,,,
2354,ＹＥ　ＤＩＧＩＴＡＬ,東証2部,,,590.0,,,,,,,,,,,,,,
2359,コア,東証1部,,,1434.0,,,,,,,,,,,,,,
2370,メディネット,マザーズ,,,54.0,,,,,,,,,,,,,,
2371,カカクコム,東証1部,,,3060.0,,,,,,,,,,,,,,
2372,アイロムグループ,東証1部,,,2103.0,,,,,,,,,,,,,,
2373,ケア２１,東証JQS,,,843.0,,,,,,,,,,,,,,
2374,セントケア・ホールディング,東証1部,,,1082.0,,,,,,,,,,,,,,
2375,ギグワークス,東証2部,,,848.0,,,,,,,,,,,,,,
2376,サイネックス,東証1部,,,655.0,,,,,,,,,,,,,,
2378,ルネサンス,東証1部,,,1150.0,,,,,,,,,,,,,,
2379,ディップ,東証1部,,,2884.0,,,,,,,,,,,,,,
2384,ＳＢＳホールディングス,東証1部,,,2923.0,,,,,,,,,,,,,,
2385,総医研ホールディングス,マザーズ,,,480.0,,,,,,,,,,,,,,
2388,ウェッジホールディングス,東証JQG,,,97.0,,,,,,,,,,,,,,
2389,デジタルホールディングス,東証1部,,,1924.0,,,,,,,,,,,,,,
2391,プラネット,東証JQS,,,1556.0,,,,,,,,,,,,,,
2393,日本ケアサプライ,東証2部,,,1655.0,,,,,,,,,,,,,,
2395,新日本科学,東証1部,,,792.0,,,,,,,,,,,,,,
2397,ＤＮＡチップ研究所,東証2部,,,706.0,,,,,,,,,,,,,,
2398,ツクイホールディングス,東証1部,,,921.0,,,,,,,,,,,,,,
2402,アマナ,マザーズ,,,600.0,,,,,,,,,,,,,,
2404,鉄人化計画,東証2部,,,287.0,,,,,,,,,,,,,,
2406,アルテ　サロン　ホールディングス,東証JQS,,,504.0,,,,,,,,,,,,,,
2408,ＫＧ情報,東証JQS,,,335.0,,,,,,,,,,,,,,
2410,キャリアデザインセンター,東証1部,,,1118.0,,,,,,,,,,,,,,
2411,ゲンダイエージェンシー,東証JQS,,,282.0,,,,,,,,,,,,,,
2412,ベネフィット・ワン,東証1部,,,2746.0,,,,,,,,,,,,,,
2413,エムスリー,東証1部,,,7151.0,,,,,,,,,,,,,,
2415,ヒューマンホールディングス,東証JQS,,,857.0,,,,,,,,,,,,,,
2418,ツカダ・グローバルホールディング,東証1部,,,347.0,,,,,,,,,,,,,,
2424,ブラス,東証1部,,,522.0,,,,,,,,,,,,,,
2425,ケアサービス,東証JQG,,,774.0,,,,,,,,,,,,,,
2427,アウトソーシング,東証1部,,,1867.0,,,,,,,,,,,,,,
2428,ウェルネット,東証1部,,,508.0,,,,,,,,,,,,,,
2429,ワールドホールディングス,東証1部,,,2691.0,,,,,,,,,,,,,,
2432,ディー・エヌ・エー,東証1部,,,2014.0,,,,,,,,,,,,,,
2433,博報堂ＤＹホールディングス,東証1部,,,1813.0,,,,,,,,,,,,,,
2435,シダー,東証JQS,,,235.0,,,,,,,,,,,,,,
2436,共同ピーアール,東証JQS,,,776.0,,,,,,,,,,,,,,
2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ,東証JQS,,,441.0,,,,,,,,,,,,,,
2438,アスカネット,マザーズ,,,959.0,,,,,,,,,,,,,,
2440,ぐるなび,東証1部,,,578.0,,,,,,,,,,,,,,
2445,タカミヤ,東証1部,,,529.0,,,,,,,,,,,,,,
2449,プラップジャパン,東証JQS,,,1308.0,,,,,,,,,,,,,,
2453,ジャパンベストレスキューシステム,東証1部,,,698.0,,,,,,,,,,,,,,
2454,オールアバウト,東証JQS,,,758.0,,,,,,,,,,,,,,
2459,アウンコンサルティング,東証2部,,,220.0,,,,,,,,,,,,,,
2461,ファンコミュニケーションズ,東証1部,,,385.0,,,,,,,,,,,,,,
2462,ライク,東証1部,,,2268.0,,,,,,,,,,,,,,
2464,ビジネス・ブレークスルー,東証1部,,,449.0,,,,,,,,,,,,,,
2467,バルクホールディングス,名古屋セ,,,228.0,,,,,,,,,,,,,,
2468,フュートレック,東証2部,,,355.0,,,,,,,,,,,,,,
2469,ヒビノ,東証JQS,,,1331.0,,,,,,,,,,,,,,
2471,エスプール,東証1部,,,878.0,,,,,,,,,,,,,,
2475,ＷＤＢホールディングス,東証1部,,,2530.0,,,,,,,,,,,,,,
2477,手間いらず,東証1部,,,5790.0,,,,,,,,,,,,,,
2479,ジェイテック,東証JQG,,,179.0,,,,,,,,,,,,,,
2480,システム・ロケーション,東証JQS,,,1450.0,,,,,,,,,,,,,,
2481,タウンニュース社,東証JQS,,,411.0,,,,,,,,,,,,,,
2483,翻訳センター,東証JQS,,,1491.0,,,,,,,,,,,,,,
2484,出前館,東証JQS,,,1780.0,,,,,,,,,,,,,,
2485,ティア,東証1部,,,486.0,,,,,,,,,,,,,,
2487,ＣＤＧ,東証1部,,,1585.0,,,,,,,,,,,,,,
2488,ＪＴＰ,東証JQS,,,765.0,,,,,,,,,,,,,,
2489,アドウェイズ,東証1部,,,916.0,,,,,,,,,,,,,,
2491,バリューコマース,東証1部,,,3065.0,,,,,,,,,,,,,,
2492,インフォマート,東証1部,,,895.0,,,,,,,,,,,,,,
2493,イーサポートリンク,東証JQS,,,1005.0,,,,,,,,,,,,,,
2497,ユナイテッド,マザーズ,,,1401.0,,,,,,,,,,,,,,
2498,オリエンタルコンサルタンツホールディングス,東証JQS,,,2670.0,,,,,,,,,,,,,,
2499,日本和装ホールディングス,東証2部,,,230.0,,,,,,,,,,,,,,
2501,サッポロホールディングス,東証1部,,,2232.0,,,,,,,,,,,,,,
2502,アサヒグループホールディングス,東証1部,,,5156.0,,,,,,,,,,,,,,
2503,キリンホールディングス,東証1部,,,2185.0,,,,,,,,,,,,,,
2531,宝ホールディングス,東証1部,,,1463.0,,,,,,,,,,,,,,
2533,オエノンホールディングス,東証1部,,,389.0,,,,,,,,,,,,,,
2540,養命酒製造,東証1部,,,1846.0,,,,,,,,,,,,,,
2551,マルサンアイ,名証2部,,,3910.0,,,,,,,,,,,,,,
2573,北海道コカ・コーラボトリング,東証2部,,,4230.0,,,,,,,,,,,,,,
2579,コカ・コーラ　ボトラーズジャパンホールディングス,東証1部,,,1827.0,,,,,,,,,,,,,,
2586,フルッタフルッタ,マザーズ,,,273.0,,,,,,,,,,,,,,
2587,サントリー食品インターナショナル,東証1部,,,4055.0,,,,,,,,,,,,,,
2588,プレミアムウォーターホールディングス,東証2部,,,2982.0,,,,,,,,,,,,,,
2590,ダイドーグループホールディングス,東証1部,,,5230.0,,,,,,,,,,,,,,
2593,伊藤園,東証1部,,,6410.0,,,,,,,,,,,,,,
2594,キーコーヒー,東証1部,,,2079.0,,,,,,,,,,,,,,
2597,ユニカフェ,東証1部,,,1002.0,,,,,,,,,,,,,,
2599,ジャパンフーズ,東証1部,,,1235.0,,,,,,,,,,,,,,
2602,日清オイリオグループ,東証1部,,,3040.0,,,,,,,,,,,,,,
2607,不二製油グループ本社,東証1部,,,2823.0,,,,,,,,,,,,,,
2612,かどや製油,東証1部,,,4030.0,,,,,,,,,,,,,,
2613,Ｊ－オイルミルズ,東証1部,,,1917.0,,,,,,,,,,,,,,
2651,ローソン,東証1部,,,5020.0,,,,,,,,,,,,,,
2652,まんだらけ,東証2部,,,556.0,,,,,,,,,,,,,,
2653,イオン九州,東証JQS,,,1951.0,,,,,,,,,,,,,,
2654,アスモ,東証2部,,,543.0,,,,,,,,,,,,,,
2656,ベクター,東証JQS,,,323.0,,,,,,,,,,,,,,
2659,サンエー,東証1部,,,4285.0,,,,,,,,,,,,,,
2664,カワチ薬品,東証1部,,,2336.0,,,,,,,,,,,,,,
2666,オートウェーブ,東証JQS,,,115.0,,,,,,,,,,,,,,
2667,イメージ　ワン,東証JQS,,,762.0,,,,,,,,,,,,,,
2668,タビオ,東証2部,,,1014.0,,,,,,,,,,,,,,
2669,カネ美食品,東証JQS,,,2968.0,,,,,,,,,,,,,,
2670,エービーシー・マート,東証1部,,,6120.0,,,,,,,,,,,,,,
2673,夢みつけ隊,東証JQS,,,124.0,,,,,,,,,,,,,,
2674,ハードオフコーポレーション,東証1部,,,780.0,,,,,,,,,,,,,,
2675,ダイナックホールディングス,東証2部,,,1298.0,,,,,,,,,,,,,,
2676,高千穂交易,東証1部,,,1157.0,,,,,,,,,,,,,,
2678,アスクル,東証1部,,,3625.0,,,,,,,,,,,,,,
2681,ゲオホールディングス,東証1部,,,1180.0,,,,,,,,,,,,,,
2683,魚喜,東証2部,,,1204.0,,,,,,,,,,,,,,
2685,アダストリア,東証1部,,,1840.0,,,,,,,,,,,,,,
2686,ジーフット,東証1部,,,408.0,,,,,,,,,,,,,,
2687,シー・ヴイ・エス・ベイエリア,東証1部,,,399.0,,,,,,,,,,,,,,
2689,オルバヘルスケアホールディングス,東証1部,,,1710.0,,,,,,,,,,,,,,
2692,伊藤忠食品,東証1部,,,5100.0,,,,,,,,,,,,,,
2693,ＹＫＴ,東証JQS,,,291.0,,,,,,,,,,,,,,
2694,ジー・テイスト,東証JQS,,,66.0,,,,,,,,,,,,,,
2695,くら寿司,東証1部,,,3970.0,,,,,,,,,,,,,,
2698,キャンドゥ,東証1部,,,2122.0,,,,,,,,,,,,,,
2700,木徳神糧,東証JQS,,,3520.0,,,,,,,,,,,,,,
2702,日本マクドナルドホールディングス,東証JQS,,,5040.0,,,,,,,,,,,,,,
2705,大戸屋ホールディングス,東証JQS,,,2654.0,,,,,,,,,,,,,,
2706,ブロッコリー,東証JQS,,,1525.0,,,,,,,,,,,,,,
2708,久世,東証JQS,,,705.0,,,,,,,,,,,,,,
2715,エレマテック,東証1部,,,1207.0,,,,,,,,,,,,,,
2721,ジェイホールディングス,東証JQS,,,273.0,,,,,,,,,,,,,,
2722,アイケイ,東証1部,,,782.0,,,,,,,,,,,,,,
2726,パルグループホールディングス,東証1部,,,1594.0,,,,,,,,,,,,,,
2729,ＪＡＬＵＸ,東証1部,,,1614.0,,,,,,,,,,,,,,
2730,エディオン,東証1部,,,1141.0,,,,,,,,,,,,,,
2733,あらた,東証1部,,,4265.0,,,,,,,,,,,,,,
2734,サーラコーポレーション,東証1部,,,610.0,,,,,,,,,,,,,,
2735,ワッツ,東証1部,,,924.0,,,,,,,,,,,,,,
2736,フェスタリアホールディングス,東証JQS,,,1487.0,,,,,,,,,,,,,,
2737,トーメンデバイス,東証1部,,,3985.0,,,,,,,,,,,,,,
2742,ハローズ,東証1部,,,2929.0,,,,,,,,,,,,,,
2743,ピクセルカンパニーズ,東証JQS,,,104.0,,,,,,,,,,,,,,
2747,北雄ラッキー,東証JQS,,,3115.0,,,,,,,,,,,,,,
2749,ＪＰホールディングス,東証1部,,,287.0,,,,,,,,,,,,,,
2750,石光商事,東証JQS,,,463.0,,,,,,,,,,,,,,
2751,テンポスホールディングス,東証JQS,,,2130.0,,,,,,,,,,,,,,
2752,フジオフードグループ本社,東証1部,,,1400.0,,,,,,,,,,,,,,
2753,あみやき亭,東証1部,,,2816.0,,,,,,,,,,,,,,
2754,東葛ホールディングス,東証JQS,,,421.0,,,,,,,,,,,,,,
2760,東京エレクトロン　デバイス,東証1部,,,5940.0,,,,,,,,,,,,,,
2761,トシン・グループ,東証JQS,,,6200.0,,,,,,,,,,,,,,
2762,三光マーケティングフーズ,東証2部,,,252.0,,,,,,,,,,,,,,
2763,エフティグループ,東証JQS,,,1297.0,,,,,,,,,,,,,,
2764,ひらまつ,東証1部,,,162.0,,,,,,,,,,,,,,
2767,フィールズ,東証1部,,,452.0,,,,,,,,,,,,,,
2768,双日,東証1部,,,336.0,,,,,,,,,,,,,,
2769,ヴィレッジヴァンガードコーポレーション,東証JQS,,,983.0,,,,,,,,,,,,,,
2773,ミューチュアル,東証JQS,,,877.0,,,,,,,,,,,,,,
2776,新都ホールディングス,東証JQS,,,76.0,,,,,,,,,,,,,,
2777,カッシーナ・イクスシー,東証JQS,,,827.0,,,,,,,,,,,,,,
2778,パレモ・ホールディングス,東証2部,,,170.0,,,,,,,,,,,,,,
2780,コメ兵ホールディングス,東証2部,,,1088.0,,,,,,,,,,,,,,
2782,セリア,東証JQS,,,3955.0,,,,,,,,,,,,,,
2784,アルフレッサ　ホールディングス,東証1部,,,1703.0,,,,,,,,,,,,,,
2788,アップルインターナショナル,東証2部,,,263.0,,,,,,,,,,,,,,
2789,カルラ,東証JQS,,,416.0,,,,,,,,,,,,,,
2790,ナフコ,東証JQS,,,1982.0,,,,,,,,,,,,,,
2791,大黒天物産,東証1部,,,8630.0,,,,,,,,,,,,,,
2792,ハニーズホールディングス,東証1部,,,1048.0,,,,,,,,,,,,,,
2795,日本プリメックス,東証JQS,,,719.0,,,,,,,,,,,,,,
2796,ファーマライズホールディングス,東証1部,,,783.0,,,,,,,,,,,,,,
2798,ワイズテーブルコーポレーション,東証2部,,,1848.0,,,,,,,,,,,,,,
2801,キッコーマン,東証1部,,,6980.0,,,,,,,,,,,,,,
2802,味の素,東証1部,,,2485.5,,,,,,,,,,,,,,
2804,ブルドックソース,東証1部,,,2279.0,,,,,,,,,,,,,,
2805,ヱスビー食品,東証2部,,,4660.0,,,,,,,,,,,,,,
2806,ユタカフーズ,東証2部,,,1905.0,,,,,,,,,,,,,,
2809,キユーピー,東証1部,,,2618.0,,,,,,,,,,,,,,
2810,ハウス食品グループ本社,東証1部,,,3250.0,,,,,,,,,,,,,,
2811,カゴメ,東証1部,,,3055.0,,,,,,,,,,,,,,
2812,焼津水産化学工業,東証1部,,,982.0,,,,,,,,,,,,,,
2813,和弘食品,東証JQS,,,2552.0,,,,,,,,,,,,,,
2814,佐藤食品工業,東証JQS,,,1565.0,,,,,,,,,,,,,,
2815,アリアケジャパン,東証1部,,,6490.0,,,,,,,,,,,,,,
2816,ダイショー,東証2部,,,1315.0,,,,,,,,,,,,,,
2818,ピエトロ,東証1部,,,1649.0,,,,,,,,,,,,,,
2819,エバラ食品工業,東証1部,,,2585.0,,,,,,,,,,,,,,
2820,やまみ,東証1部,,,2115.0,,,,,,,,,,,,,,
2830,アヲハタ,東証2部,,,2385.0,,,,,,,,,,,,,,
2831,はごろもフーズ,東証2部,,,3135.0,,,,,,,,,,,,,,
2871,ニチレイ,東証1部,,,2858.0,,,,,,,,,,,,,,
2872,セイヒョー,東証2部,,,3260.0,,,,,,,,,,,,,,
2874,ヨコレイ,東証1部,,,906.0,,,,,,,,,,,,,,
2875,東洋水産,東証1部,,,4410.0,,,,,,,,,,,,,,
2876,デルソーレ,東証JQS,,,468.0,,,,,,,,,,,,,,
2877,日東ベスト,東証JQS,,,785.0,,,,,,,,,,,,,,
2882,イートアンドホールディングス,東証1部,,,1835.0,,,,,,,,,,,,,,
